CustomerID,Recency,Frequency,Monetary,AvgBasket,TotalItems,LogMonetary,LogAvgBasket,LogTotalItems,Churned
15596,101,5,1406.59,18.267402597402597,561,7.249634301131203,2.958414683377752,6.331501849893691,1
15597,35,1,324.57,14.753181818181817,279,5.785577492291319,2.757042365070329,5.634789603169249,0
15598,53,1,240.68,17.19142857142857,160,5.487614537078416,2.900950525533566,5.081404364984463,0
15599,27,2,761.74,14.648846153846154,718,6.636917213055248,2.7503971860793617,6.577861357721047,0
15601,11,14,6776.56,16.52819512195122,4983,8.821372434155471,2.863810734245766,8.51398806046729,0
15602,8,9,1297.8700000000001,28.214565217391307,1137,7.16924993468027,3.374667393725244,7.037027614686276,0
15603,79,1,48.480000000000004,24.240000000000002,96,3.9015685475242874,3.2284300376730126,4.574710978503383,0
15604,52,1,216.39,12.728823529411764,159,5.381692975469088,2.619497529976914,5.075173815233827,0
15605,36,5,1198.23,17.88402985074627,441,7.089434963153261,2.9383165834255505,6.091309882077698,0
15606,61,9,2920.16,37.92415584415584,892,7.9797360766493295,3.6616150307580124,6.794586580876499,0
15607,337,1,104.76,8.05846153846154,202,4.6611723761033765,2.2036992975190297,5.313205979041787,1
15608,28,4,1093.68,18.228,714,6.998217362097996,2.956367550031714,6.5722825426940075,0
15609,184,1,298.48,18.655,148,5.702047637362485,2.9783317588738236,5.003946305945459,1
15610,52,1,112.46000000000001,18.743333333333336,66,4.731450351898421,2.9828158816207644,4.204692619390966,0
15611,10,13,1591.45,37.01046511627907,504,7.373028989779162,3.637861519608191,6.22455842927536,0
15612,36,2,195.15,32.525,52,5.278879672655561,3.512291429167742,3.970291913552122,0
15615,10,23,10399.74,24.585673758865248,5508,9.249632236444302,3.2420325760461495,8.614138397472717,0
15618,33,4,776.851,17.263355555555556,454,6.656534989127213,2.9048966236485243,6.12029741895095,0
15619,11,1,336.40000000000003,112.13333333333334,136,5.821269170111868,4.728567064132016,4.919980925828125,0
15620,57,3,1553.18,15.5318,915,7.348703354335633,2.805285798826489,6.82001636467413,0
15621,4,4,1293.03,80.814375,501,7.165516658717914,4.4044529616657115,6.218600119691729,0
15622,43,9,3709.56,20.051675675675675,1674,8.2189380876069,3.0469801615052794,7.423568444259167,0
15623,141,1,301.03,15.843684210526314,125,5.7105263501895465,2.8239757622330752,4.836281906951478,1
15624,117,4,588.13,17.297941176470587,357,6.3786468723710446,2.9067885495003227,5.8805329864007,1
15625,104,4,1534.26,23.9728125,1188,7.336455026785429,3.2177877331110127,7.080867896690782,1
15626,75,2,675.8,13.791836734693877,766,6.517375808292013,2.694075456618143,6.642486801367256,0
15628,5,9,2870.2400000000002,18.51767741935484,1894,7.962499271193586,2.971320589241511,7.546974117516527,0
15630,45,2,1186.35,19.772499999999997,800,7.079479212140812,3.033629996556999,6.68586094706836,0
15632,16,8,3285.31,19.67251497005988,2109,8.097520633770152,3.0288050387672603,7.6544432264701125,0
15634,17,1,243.55,16.236666666666668,99,5.499419786985366,2.8470388977400205,4.605170185988092,0
15636,90,2,724.76,28.9904,284,6.587219381659278,3.4008773304512303,5.652489180268651,0
15637,53,1,223.36,14.890666666666668,128,5.413251904640136,2.7657319347765683,4.859812404361672,0
15639,134,1,425.32,17.0128,323,6.055190237988527,2.8910826162875702,5.780743515792329,1
15640,4,15,12416.11,26.084264705882354,6572,9.426830639200185,3.2989529210907156,8.790725628263576,0
15641,105,4,1887.2,15.858823529411765,1562,7.543379273298417,2.8248741713378553,7.354362330421477,1
15643,192,3,664.0,20.12121212121212,246,6.499787040655854,3.0502778492940434,5.5093883366279774,1
15644,166,4,803.54,3.4635344827586207,550,6.6902706855196055,1.495940937105057,6.311734809152915,1
15645,19,1,612.01,11.769423076923077,256,6.418381249016855,2.547053491022566,5.54907608489522,0
15646,158,3,447.64000000000004,12.789714285714288,394,6.106220784406171,2.6239229726430926,5.978885764901122,1
15648,204,2,639.5,26.645833333333332,218,6.4622491213367885,3.3194750234243164,5.389071729816501,1
15649,336,2,816.0,408.0,192,6.705639094860003,6.013715156042802,5.262690188904886,1
15651,37,3,646.3,20.196875,479,6.472809865551464,3.0538537651523074,6.173786103901937,0
15652,91,1,337.74,16.082857142857144,208,5.825232851462975,2.838075454397445,5.342334251964811,1
15653,93,2,877.4399999999999,146.23999999999998,1200,6.7781476070590925,4.99206390851082,7.0909098220799835,1
15654,9,2,922.53,43.93,475,6.828203284222655,3.8051057230820686,6.16541785423142,0
15655,243,1,560.67,16.490294117647057,324,6.330914488818843,2.8616461052211393,5.783825182329737,1
15656,45,4,748.5,15.925531914893616,343,6.619406317542652,2.828823246067783,5.840641657373398,0
15657,23,1,30.0,30.0,24,3.4339872044851463,3.4339872044851463,3.2188758248682006,0
15658,190,5,1024.1000000000001,21.33541666666667,242,6.932545447789356,3.106173609954303,5.493061443340548,1
15659,44,1,306.45,27.85909090909091,111,5.7283124723994785,3.3624250528180886,4.718498871295094,0
15660,25,9,1600.86,17.787333333333333,1050,7.378920733047961,2.9331828838931484,6.957497370876951,0
15661,317,2,309.8,61.96,236,5.739149618493492,4.1424996041091475,5.4680601411351315,1
15663,106,1,138.14,15.348888888888887,106,4.935480620495495,2.794159937167899,4.672828834461906,1
15664,51,1,386.43,22.731176470588235,157,5.959535187313809,3.166789646571821,5.062595033026967,0
15665,168,2,2222.21,19.323565217391305,1654,7.706707376439049,3.0117810609318734,7.411556287811163,1
15667,40,1,301.32,23.178461538461537,240,5.711486059041233,3.1854622177886673,5.484796933490655,0
15668,218,1,76.32000000000001,76.32000000000001,72,4.34795265434013,4.34795265434013,4.290459441148391,1
15669,40,4,684.34,20.737575757575758,342,6.529915065486092,3.0790423647841965,5.8377304471659395,0
15670,297,1,173.05,14.420833333333334,91,5.159342614257448,2.7357194090441648,4.5217885770490405,1
15671,19,7,2657.13,34.065769230769234,1699,7.885378147031288,3.557225419029568,7.438383530044307,0
15673,88,4,2726.23,19.755289855072466,1451,7.911041721056532,3.0328011469614458,7.280697195384741,0
15674,73,5,2446.6,21.46140350877193,1275,7.802863231588385,3.1117984366175833,7.151485463904735,0
15675,81,3,323.69,15.413809523809524,527,5.782870880975165,2.798123024644606,6.269096283706261,0
15676,19,3,3435.76,17.00871287128713,2252,8.142284446073054,2.890855689187367,7.720017940432244,0
15677,49,1,657.23,19.916060606060608,319,6.489554414321968,3.040517313914945,5.768320995793772,0
15678,53,1,352.7,29.391666666666666,184,5.868449096211435,3.414168448026634,5.220355825078324,0
15679,24,4,781.28,7.102545454545455,1170,6.6622127327244485,2.092178265958645,7.065613363597717,0
15680,9,3,1333.68,17.09846153846154,952,7.1964468417270915,2.8958269367842027,6.859614903654202,0
15681,25,5,1426.16,26.90867924528302,816,7.263441734527154,3.3289377245110296,6.705639094860003,0
15683,117,1,193.75,19.375,131,5.271716684750857,3.0143086591269266,4.882801922586371,1
15687,9,9,2993.1,18.030722891566263,1310,8.004398964555403,2.9460546675317256,7.1785454837637,0
15689,120,2,254.1,28.233333333333334,84,5.541655625147766,3.3753096107100276,4.442651256490317,1
15690,4,2,239.76,12.618947368421052,408,5.48380058667957,2.611462012009344,6.013715156042802,0
15691,252,1,136.8,68.4,72,4.925803358579558,4.239886867512759,4.290459441148391,1
15692,28,1,191.04,15.92,138,5.25770368366274,2.8284963541780774,4.9344739331306915,0
15694,1,14,6479.4,83.06923076923077,1677,8.776537515836264,4.4316406352210915,7.425357887027151,0
15695,267,2,409.98,18.635454545454547,212,6.018544551511725,2.9773368375177918,5.3612921657094255,1
15696,33,8,2711.11,16.137559523809525,1015,7.905482208709709,2.841272518190032,6.923628628138427,0
15699,18,1,309.65,17.202777777777776,113,5.738666876509702,2.901574207589341,4.736198448394496,0
15700,172,2,696.68,8.10093023255814,357,6.54776054491873,2.20837663165639,5.8805329864007,1
15701,2,4,1529.0,6.647826086956521,912,7.333023014386481,2.034421435814363,6.816735880594968,0
15703,265,1,211.5,42.3,66,5.358941988364472,3.768152635008444,4.204692619390966,1
15704,140,4,2293.62,19.603589743589744,1028,7.738322531443156,3.0254653200116906,6.9363427358340495,1
15705,201,1,143.1,23.849999999999998,62,4.970507503005476,3.2128577525426376,4.143134726391533,1
15706,64,4,1060.56,19.28290909090909,321,6.967494803332995,3.0097786147328387,5.7745515455444085,0
15707,35,4,916.98,4.473073170731707,594,6.822175603890787,1.6998402814734177,6.38856140554563,0
15708,41,7,3235.25,11.8507326007326,1217,8.082170531065747,2.5534008214462856,7.1049654482698426,0
15709,284,1,133.25,22.208333333333332,121,4.899703733388974,3.1445114095793385,4.804021044733257,1
15712,9,5,1072.3600000000001,20.233207547169815,486,6.978549194282216,3.055566349897319,6.18826412308259,0
15713,143,2,356.7,18.773684210526316,150,5.879694646264972,2.984351973413483,5.017279836814924,1
15714,12,2,330.03000000000003,9.706764705882353,186,5.802209005711098,2.3708757572068544,5.231108616854587,0
15716,146,4,1101.1100000000001,9.411196581196583,738,7.004981803243121,2.3428818213810683,6.6052979209482015,1
15717,234,1,150.3,21.47142857142857,70,5.01926462079431,3.1122446610089187,4.2626798770413155,1
15719,33,13,5030.07,5.402867883995703,2718,8.523387964129368,1.8567459968700526,7.908019444632471,0
15720,24,1,598.73,4.677578125,281,6.3964795539357615,1.7365247553608503,5.641907070938114,0
15721,12,1,471.40000000000003,5.611904761904762,388,6.157826084323207,1.8888717760293856,5.963579343618446,0
15722,36,5,2211.21,33.00313432835821,1023,7.701747294844882,3.526452706495464,6.931471805599453,0
15723,365,1,190.7,5.018421052631578,73,5.255931650051599,1.7948249413023496,4.30406509320417,1
15724,201,2,218.25,19.84090909090909,73,5.390212631252292,3.0369178383382036,4.30406509320417,1
15725,15,1,415.25,12.9765625,221,6.031286041294654,2.637381819589102,5.402677381872279,0
15727,17,7,5159.06,17.139734219269105,3063,8.548703486314981,2.8981047929406856,8.027476530860483,0
15729,213,1,85.0,17.0,28,4.454347296253507,2.8903717578961645,3.367295829986474,1
15730,66,3,1120.88,16.01257142857143,689,7.022761128491225,2.8339525665622416,6.536691597591305,0
15732,212,2,294.12,21.00857142857143,215,5.68738205328842,3.0914319878695062,5.375278407684165,1
15733,283,1,162.3,16.23,62,5.095588999976419,2.8466520505398383,4.143134726391533,1
15734,115,2,1339.45,51.517307692307696,346,7.200760657465263,3.9611427855979255,5.849324779946859,1
15737,15,8,1188.1200000000001,16.734084507042255,597,7.080968816745364,2.87548846620203,6.393590753950631,0
15738,19,16,4812.42,27.817456647398846,2982,8.479163129156776,3.3609813371073702,8.000684784514748,0
15739,66,1,449.12,56.14,472,6.109514213881797,4.045504396802627,6.159095388491933,0
15740,49,1,154.88,17.20888888888889,152,5.049086480470509,2.901909875342451,5.030437921392435,0
15743,16,4,775.96,9.022790697674418,214,6.655388868991024,2.304861569621203,5.3706380281276624,0
15744,78,1,34.8,11.6,120,3.5779478934066544,2.533696813957432,4.795790545596741,0
15745,19,4,1094.59,17.654677419354837,421,6.999048309928502,2.9260969146101776,6.045005314036012,0
15746,134,1,196.88,7.031428571428571,178,5.287660786359508,2.0833624164230726,5.187385805840755,1
15747,13,3,946.64,10.518222222222223,466,6.85397468329749,2.443930322371382,6.1463292576688975,0
15748,40,1,144.36,7.218000000000001,50,4.979213424087916,2.106326870461218,3.9318256327243257,0
15749,235,3,44534.3,4453.43,18028,10.70403741211812,8.40165438559116,9.7997368515422,1
15750,3,8,2463.05,8.464089347079039,1783,7.809561616655318,2.2475045673626126,7.486613313139955,0
15752,40,7,2626.6,6.485432098765432,1960,7.873826161018318,2.0129587448313346,7.581209826196346,0
15753,305,1,79.2,79.2,144,4.384523514872469,4.384523514872469,4.976733742420574,1
15754,51,3,458.57,16.3775,199,6.130291269692714,2.855176265992504,5.298317366548036,0
15755,10,6,2364.25,16.7677304964539,1427,7.768639003584553,2.87738391856027,7.2640301428995295,0
15756,61,4,528.01,2.764450261780105,241,6.271007335271311,1.3256018377835401,5.488937726156687,0
15757,66,2,714.42,15.876,491,6.572869782822179,2.825892494262092,6.198478716492308,0
15758,25,1,205.25,22.805555555555557,47,5.32908902521479,3.16991898014167,3.871201010907891,0
15759,218,3,253.04,36.14857142857143,60,5.537491734934774,3.6149253162809547,4.110873864173311,1
15762,65,2,583.75,15.777027027027026,251,6.371184405464288,2.8200105117440515,5.529429087511423,0
15763,32,2,1086.92,17.818360655737706,271,6.992022895300703,2.93483302386684,5.605802066295998,0
15764,88,6,3279.97,18.222055555555553,2050,8.095894389365505,2.956058346603739,7.62608275807238,0
15766,64,1,315.06,28.64181818181818,170,5.755932068980957,3.3891861407131376,5.14166355650266,0
15768,116,3,621.8299999999999,23.03074074074074,244,6.434273608356567,3.1793338749387257,5.501258210544727,1
15769,7,26,56252.72,432.7132307692308,29672,10.937627451213288,6.072383557106991,10.29799282040795,0
15773,6,1,635.6800000000001,63.568000000000005,311,6.4562671745616536,4.167718932022071,5.7430031878094825,0
15774,69,1,270.8,10.832,87,5.605066501717044,2.470807725408499,4.477336814478207,0
15775,245,1,104.9,14.985714285714286,68,4.662495252607361,2.771695466262566,4.23410650459726,1
15776,133,1,241.62,13.423333333333334,138,5.491496433342773,2.668847265568684,4.9344739331306915,1
15777,241,4,1047.11,49.862380952380946,378,6.954743821204941,3.9291235727476486,5.937536205082426,1
15780,184,3,475.28000000000003,16.38896551724138,220,6.166005916582974,2.855835839376595,5.3981627015177525,1
15781,25,3,345.46,17.273,180,5.847767371850795,2.9054245605224573,5.198497031265826,0
15782,10,3,2614.7400000000002,60.80790697674419,864,7.869302319258532,4.124031300886943,6.762729506931879,0
15783,11,1,246.3,17.592857142857145,212,5.510602174527371,2.922777482385261,5.3612921657094255,0
15785,33,5,2328.9700000000003,28.059879518072293,1612,7.753610670940375,3.369358512162183,7.385851078125209,0
15786,46,3,4919.0,18.492481203007518,3340,8.501063809486354,2.9700288118819285,8.114025442356757,0
15787,26,3,933.26,4.6663,534,6.839754772081388,1.7345363474122375,6.282266746896006,0
15789,358,1,351.3,14.052,438,5.864483085347192,2.711510872731191,6.0844994130751715,1
15790,10,1,218.75,6.4338235294117645,113,5.392490536565286,2.006040333284419,4.736198448394496,0
15791,44,2,1612.69,21.502533333333336,731,7.386278760989393,3.113627895464897,6.595780513961311,0
15793,15,3,965.61,80.4675,553,6.873795104898541,4.400204167709583,6.317164686747284,0
15795,150,1,610.01,14.524047619047618,581,6.415113325649775,2.7423902809489804,6.366470447731438,1
15796,1,8,2708.61,20.519772727272727,860,7.904559992078387,3.068972174237478,6.7580945044277305,0
15797,113,4,2207.4,275.925,873,7.70002355040989,5.623746711402997,6.773080375655535,1
15799,76,3,884.14,9.021836734693878,955,6.785745824587275,2.304766385713746,6.862757913051401,0
15800,107,2,696.89,5.956324786324786,332,6.548061497220062,1.939651286938074,5.808142489980444,1
15801,46,3,1063.95,16.62421875,570,6.97068312868461,2.869274021474761,6.3473892096560105,0
15802,143,1,451.42,451.42,1,6.11461095192969,6.11461095192969,0.6931471805599453,1
15803,51,1,415.82000000000005,51.977500000000006,290,6.032654473932845,3.969867295112584,5.673323267171493,0
15804,1,13,4206.39,16.05492366412214,2565,8.344597781932357,2.8364389399955754,7.850103545175582,0
15805,23,17,5488.18,18.355117056856187,3367,8.61053416087066,2.962956831898494,8.122074375362217,0
15806,46,3,784.58,25.309032258064516,602,6.666422298467717,3.269912312090065,6.401917196727186,0
15807,50,3,903.9,18.83125,430,6.807824440357088,2.9872589763493687,6.066108090103747,0
15808,306,4,3651.27,18.72446153846154,1305,8.20310417107402,2.9818595679289888,7.174724309836376,1
15809,36,5,515.77,14.736285714285714,301,6.247597901247849,2.75596923765081,5.71042701737487,0
15810,79,4,1391.98,15.640224719101123,861,7.239200616174941,2.8118229400555474,6.759255270663693,0
15811,22,6,2218.62,16.681353383458646,1071,7.705091289043697,2.8725106031179433,6.977281341630747,0
15812,107,5,1801.14,43.930243902439024,922,7.496730126604398,3.8051111515658658,6.827629234502852,1
15813,208,2,1303.9099999999999,32.59775,603,7.173889351861321,3.514459100441236,6.403574197934815,1
15814,17,4,1945.33,27.018472222222222,1271,7.573700826991937,3.3328640148763844,7.148345743900068,0
15815,64,5,2100.6,42.86938775510204,1856,7.65045423837133,3.781216759190655,7.526717561352706,0
15819,49,4,1905.45,15.491463414634147,1357,7.552998152884997,2.802842878215061,7.213768308118642,0
15820,320,1,206.98,12.175294117647057,128,5.337441921232086,2.5783434180983313,4.859812404361672,1
15821,44,2,570.96,9.209032258064516,202,6.349069058864647,2.323272843949201,5.313205979041787,0
15822,3,2,885.47,26.832424242424242,375,6.787247283994098,3.3262016807064576,5.929589143389895,0
15823,372,1,15.0,15.0,1,2.772588722239781,2.772588722239781,0.6931471805599453,1
15825,172,1,532.94,26.647000000000002,220,6.2802834730968256,3.3195172229860503,5.3981627015177525,1
15826,56,3,1654.31,24.328088235294118,963,7.411743581448863,3.231913986838136,6.871091294610546,0
15827,73,14,1836.0900000000001,15.966000000000001,882,7.515938076938256,2.831211341385543,6.78332520060396,0
15829,99,2,636.14,12.473333333333333,996,6.456989411643809,2.6007124233073653,6.904750769961838,1
15830,38,1,576.0,14.76923076923077,415,6.3578422665081,2.7580606216768717,6.030685260261263,0
15831,58,3,794.64,12.04,1092,6.67914682223686,2.5680215564985067,6.996681488176539,0
15832,254,1,836.79,15.49611111111111,465,6.7307674724187825,2.8031246628915363,6.144185634125646,1
15834,70,4,2225.15,8.271933085501859,961,7.708028915009937,2.2269918891759755,6.8690144506657065,0
15835,44,4,954.09,19.0818,439,6.861805576878038,2.999813932240238,6.0867747269123065,0
15836,50,1,137.37,13.737,26,4.929931256681293,2.690361338231126,3.295836866004329,0
15837,65,1,391.98,16.3325,189,5.97375871998905,2.8525833518345083,5.247024072160486,0
15838,11,19,33643.08,201.45556886227547,18368,10.423592390918046,5.310520449446234,9.818419740146064,0
15839,33,3,1048.49,16.911129032258064,675,6.9560596108684605,2.8854222532961216,6.516193076042964,0
15840,59,2,355.56,13.168888888888889,396,5.876502528638301,2.6510486377056854,5.983936280687191,0
15841,73,4,1224.06,26.043829787234042,942,7.110745101371203,3.2974588752888656,6.849066282633458,0
15843,304,1,118.95000000000002,14.868750000000002,27,4.787074989285704,2.7643517664708517,3.332204510175204,1
15844,46,1,130.73999999999998,11.885454545454543,134,4.880830283212546,2.556099120583739,4.90527477843843,0
15845,18,8,3711.77,26.896884057971015,1926,8.219533507739182,3.3285150000803645,7.563719668414366,0
15847,38,2,389.27,17.694090909090907,449,5.966838807281578,2.9282074797576025,6.1092475827643655,0
15850,19,2,234.88,2.525591397849462,298,5.463323201132304,1.2600481946315738,5.700443573390687,0
15852,187,2,160.71,7.305000000000001,48,5.085804607589853,2.116857743065258,3.8918202981106265,1
15853,52,1,110.8,3.6933333333333334,135,4.716711560720999,1.5461430620617866,4.912654885736052,0
15854,4,12,2969.12,21.51536231884058,926,7.996357635020928,3.1141978459554154,6.831953565565855,0
15855,137,5,712.24,8.903,470,6.569817969665846,2.2928377415391656,6.154858094016418,1
15856,4,27,16143.64,25.706433121019106,10866,9.689343385018718,3.2849044772467546,9.293485953062852,0
15857,19,1,297.0,21.214285714285715,308,5.697093486505405,3.1007355825639755,5.733341276897746,0
15858,16,5,1427.57,7.59345744680851,1163,7.264429222920369,2.1510011517341923,7.059617628291383,0
15860,41,8,965.16,6.943597122302158,437,6.87332945196712,2.0723662107416,6.082218910376446,0
15861,12,8,3146.92,5.82762962962963,2528,8.054497196253768,1.920977560583086,7.835579246669965,0
15862,8,4,832.88,5.665850340136054,585,6.726089507114236,1.8969975284088012,6.373319789577012,0
15863,26,2,68.84,3.8244444444444445,19,4.246206911531347,1.5736955871139264,2.995732273553991,0
15864,22,6,1936.3200000000002,96.816,1192,7.569060853685924,4.583088162841889,7.084226422097916,0
15865,41,3,895.13,22.37825,368,6.798085491736212,3.1518061029430977,5.910796644040527,0
15866,101,1,211.89,4.927674418604651,124,5.3607756003876466,1.7796319638479405,4.8283137373023015,1
15867,5,15,3810.14,8.300958605664487,2052,8.24568363596401,2.2301174707251588,7.627057417018934,0
15869,277,2,149.64,9.975999999999999,175,5.014892884348897,2.395711070983529,5.170483995038151,1
15870,33,1,351.44,4.749189189189189,333,5.864880394998529,1.74905883429054,5.811140992976701,0
15872,15,2,316.25,2.928240740740741,187,5.759690106594497,1.3681916769901161,5.236441962829949,0
15874,64,7,4405.88,36.71566666666667,2534,8.390922235063499,3.6300755695822637,7.837948916025283,0
15877,2,2,490.33,3.8915079365079364,368,6.197115999797643,1.5875006274240857,5.910796644040527,0
15880,369,1,329.03000000000003,3.4273958333333336,202,5.799183559419454,1.4878115632006426,5.313205979041787,1
15881,312,5,501.39000000000004,17.289310344827587,260,6.219376710497294,2.906316755012121,5.564520407322694,1
15882,199,4,516.36,22.450434782608696,276,6.248738957138337,3.154889035556601,5.6240175061873385,1
15883,2,2,396.48,8.091428571428573,223,5.9851446183631625,2.2073320544142727,5.4116460518550396,0
15885,93,3,379.35,21.075000000000003,111,5.9410918814433105,3.094445746490024,4.718498871295094,1
15886,60,1,181.09,15.090833333333334,147,5.204501070343752,2.778249751666447,4.997212273764115,0
15888,81,1,168.31,14.025833333333333,76,5.131731354140141,2.7097709420002767,4.343805421853684,0
15889,157,2,420.07,4.942,206,6.042799090644775,1.782045777040416,5.332718793265369,1
15891,227,1,511.68,8.528,418,6.239651868861623,2.2542348320529992,6.037870919922137,1
15894,253,2,258.25,6.97972972972973,164,5.557792847109637,2.076904542433247,5.10594547390058,1
15895,150,1,179.17,16.288181818181815,94,5.1939008496276085,2.850023136165814,4.553876891600541,1
15897,194,2,208.59,9.481363636363637,223,5.345153241385068,2.3495987884019165,5.4116460518550396,1
15898,1,5,1383.83,16.474166666666665,567,7.233332667405506,2.8607235998106537,6.342121418721152,0
15899,369,1,56.25,14.0625,39,4.047427642434349,2.7122082112508736,3.6888794541139363,1
15900,24,1,337.28,7.176170212765957,216,5.8238739549140215,2.101223851831479,5.37989735354046,0
15901,17,3,351.73,3.168738738738739,379,5.86570289174782,1.4276135293261214,5.940171252720432,0
15903,10,7,5126.76,69.28054054054054,2410,8.54242419563319,4.25249495453207,7.787796878181171,0
15904,8,1,164.68,5.489333333333334,84,5.110058217087329,1.8701598033030982,4.442651256490317,0
15906,20,7,1567.69,10.451266666666667,544,7.357996155136706,2.4381003497914064,6.300785794663244,0
15907,4,3,882.72,3.905840707964602,478,6.784140270382827,1.5904264764882612,6.171700597410915,0
15909,174,1,191.94,27.419999999999998,98,5.262379259742407,3.3470931226689546,4.59511985013459,1
15910,1,8,1228.88,4.6198496240601505,1013,7.114671882631472,1.7263049062629465,6.921658184151129,0
15912,178,2,264.62,13.927368421052632,185,5.582066715972105,2.7031963348667594,5.225746673713202,1
15916,16,8,1502.8600000000001,9.95271523178808,752,7.3157904150707145,2.3935873918972708,6.6240652277998935,0
15917,248,1,123.1,10.258333333333333,42,4.821087692210561,2.421108595178153,3.7612001156935624,1
15918,191,2,334.23,8.35575,153,5.814816863409831,2.2359911275440614,5.0369526024136295,1
15919,20,2,525.69,4.308934426229508,385,6.266612140168987,1.6693911420898637,5.955837369464831,0
15920,154,4,167.5,2.7916666666666665,99,5.126935749792416,1.3328056761689044,4.605170185988092,1
15921,173,1,323.03000000000003,13.459583333333335,162,5.780836104098492,2.671357401193279,5.093750200806762,1
15922,373,1,369.5,33.59090909090909,138,5.914853444736141,3.54359090450337,4.9344739331306915,1
15923,373,1,127.08,6.051428571428572,122,4.852655068688459,1.953230230541819,4.812184355372417,1
15925,194,1,207.15,17.2625,93,5.3382589736409845,2.904849777076818,4.543294782270004,1
15930,67,1,426.63,20.315714285714286,139,6.058258335716989,3.059444560597017,4.941642422609304,0
15932,4,8,2495.87,21.703217391304346,2325,7.822793226449505,3.122506649743609,7.75190533307861,0
15933,21,3,1107.46,14.965675675675676,885,7.010726943606016,2.7704411475809643,6.786716950605081,0
15935,239,2,416.86,34.73833333333334,115,6.035146448194105,3.5762238755530844,4.7535901911063645,1
15937,64,1,145.35,20.764285714285712,73,4.986001013137895,3.0802703563764045,4.30406509320417,0
15938,112,5,404.58,22.476666666666667,240,6.0053181413965175,3.156007020089209,5.484796933490655,1
15939,90,15,6115.01,80.46065789473684,4728,8.718665202103209,4.400120178479537,8.461469042643875,0
15940,311,1,35.8,35.8,4,3.6054978451748854,3.6054978451748854,1.6094379124341003,1
15942,134,1,337.44,24.102857142857143,232,5.8243468240563,3.2229816700522655,5.4510384535657,1
15944,277,1,325.1,54.18333333333334,50,5.787204082795274,4.010660975325146,3.9318256327243257,1
15945,365,1,181.0,90.5,52,5.204006687076795,4.516338972281476,3.970291913552122,1
15947,83,1,1708.24,58.9048275862069,898,7.443804106257556,4.092757095967478,6.80128303447162,0
15948,8,2,955.24,15.920666666666667,567,6.863008927569726,2.828535754505105,6.342121418721152,0
15949,17,2,364.72,19.19578947368421,284,5.901868013296226,3.0054741407833063,5.652489180268651,0
15950,32,4,1744.71,17.986701030927836,719,7.464916628675443,2.9437387883494135,6.579251212010101,0
15951,9,2,708.22,17.273658536585366,313,6.56416577459204,2.905460598650801,5.749392985908253,0
15952,34,4,781.91,9.30845238095238,391,6.663017746855669,2.3329641782214328,5.971261839790462,0
15953,15,8,1657.28,17.085360824742267,891,7.413536199603394,2.895102816808142,6.79346613258001,0
15955,24,14,4416.26,24.13256830601093,2135,8.393274873346142,3.224164547129652,7.666690200080086,0
15957,32,1,428.89,10.211666666666666,211,6.063529362008149,2.4169549028094592,5.356586274672012,0
15958,74,1,104.35,14.907142857142857,33,4.6572881402501976,2.7667682446480635,3.5263605246161616,0
15963,20,2,470.76,16.812857142857144,298,6.156470381692249,2.8799205079531816,5.700443573390687,0
15965,17,4,808.87,7.287117117117117,434,6.696873740958812,2.114702154398526,6.075346031088684,0
15967,23,2,397.68,4.971,205,5.988159090099256,1.7869144175648555,5.327876168789581,0
15969,3,3,666.1,33.305,124,6.502939959715469,3.535291116142854,4.8283137373023015,0
15970,304,1,314.1,28.55454545454546,116,5.752890048763229,3.386237554511489,4.762173934797756,1
15971,18,12,4199.85,119.9957142857143,1717,8.343042164747578,4.795755125843141,7.4489161025442,0
15973,367,1,307.82000000000005,76.95500000000001,106,5.732758582892719,4.356131737128515,4.672828834461906,1
15974,39,7,3442.15,19.557670454545455,2262,8.14414202904651,3.0232341294274905,7.724446645633537,0
15975,84,1,371.01,15.45875,243,5.91892073563227,2.8008572506884164,5.497168225293202,0
15976,165,2,427.64,4.454583333333333,275,6.0606174057962985,1.6964562338440619,5.62040086571715,1
15977,17,2,1054.73,16.226615384615386,1016,6.961987749755856,2.846455593902544,6.92461239604856,0
15978,77,1,1098.78,22.42408163265306,888,7.002865438783795,3.153764622773386,6.790097235513905,0
15980,89,3,2398.86,55.78744186046512,1560,7.783165681301249,4.039315207276327,7.353081920515432,0
15981,25,8,3408.48,35.13896907216495,1866,8.134315065980752,3.587371758807153,7.532088143541722,0
15983,22,4,1465.12,13.081428571428571,886,7.29037473448544,2.6448568066220344,6.787844982309579,0
15984,3,10,2780.63,10.777635658914729,1815,7.930792365795113,2.4662024500071253,7.504391559161238,0
15985,123,2,1142.42,30.876216216216218,1086,7.04177905036834,3.461860158553538,6.99117688712121,1
15986,30,1,168.12,12.008571428571429,268,5.1306085221219275,2.565608480851323,5.594711379601839,0
15987,12,7,1432.77,11.193515625,1533,7.268062617779592,2.5009043042922077,7.335633981927201,0
15988,19,1,156.78,6.03,180,5.061201657666944,1.9501867058225735,5.198497031265826,0
15990,44,2,792.11,15.232884615384616,443,6.675961925760257,2.7870390992756393,6.095824562432225,0
15992,4,1,41.989999999999995,13.996666666666664,17,3.76096753050819,2.707827954184971,2.8903717578961645,0
15993,9,7,2777.67,5.115414364640884,2037,7.929727674940442,1.8108125288451749,7.61972421378267,0
