CustomerID,Recency,Frequency,Monetary,AvgBasket,TotalItems,LogMonetary,LogAvgBasket,LogTotalItems,Churned,Cluster,Segment,ChurnProbability,ChurnRisk,PredictedCLV_GBP,CLV_Band
15660,25,9,1600.86,17.787333333333333,1050,7.378920733047961,2.9331828838931484,6.957497370876951,0,2,High-Value,0.0456,Low,2119.61,Platinum
15661,317,2,309.8,61.96,236,5.739149618493492,4.1424996041091475,5.4680601411351315,1,0,At-Risk,0.4387,Medium,390.39,Silver
15663,106,1,138.14,15.348888888888888,106,4.935480620495495,2.794159937167899,4.672828834461906,1,1,Loyal,0.6892,Medium,149.05,Bronze
15664,51,1,386.43,22.731176470588235,157,5.959535187313809,3.166789646571821,5.062595033026967,0,1,Loyal,0.494,Medium,341.0,Silver
15665,168,2,2222.21,19.323565217391305,1654,7.706707376439049,3.011781060931874,7.411556287811163,1,1,Loyal,0.3494,Low,2266.53,Platinum
15667,40,1,301.32,23.178461538461537,240,5.711486059041233,3.1854622177886673,5.484796933490655,0,1,Loyal,0.4632,Medium,430.97,Silver
15668,218,1,76.32000000000001,76.32000000000001,72,4.34795265434013,4.34795265434013,4.290459441148391,1,0,At-Risk,0.797,High,128.58,Bronze
15669,40,4,684.34,20.73757575757576,342,6.529915065486092,3.0790423647841965,5.8377304471659395,0,1,Loyal,0.2389,Low,730.59,Gold
15670,297,1,173.05,14.420833333333334,91,5.159342614257448,2.7357194090441648,4.5217885770490405,1,0,At-Risk,0.6666,Medium,145.37,Bronze
15671,19,7,2657.13,34.065769230769234,1699,7.885378147031288,3.557225419029568,7.438383530044307,0,2,High-Value,0.0391,Low,3088.98,Platinum
15673,88,4,2726.23,19.755289855072466,1451,7.911041721056532,3.0328011469614458,7.280697195384741,0,2,High-Value,0.1264,Low,2185.94,Platinum
15674,73,5,2446.6,21.46140350877193,1275,7.802863231588385,3.1117984366175833,7.151485463904735,0,2,High-Value,0.0702,Low,2041.07,Platinum
15675,81,3,323.69,15.413809523809524,527,5.782870880975165,2.798123024644606,6.269096283706261,0,1,Loyal,0.3101,Low,539.73,Silver
15676,19,3,3435.76,17.00871287128713,2252,8.142284446073054,2.890855689187367,7.720017940432244,0,2,High-Value,0.1045,Low,3004.34,Platinum
15677,49,1,657.23,19.916060606060608,319,6.489554414321968,3.040517313914945,5.768320995793772,0,1,Loyal,0.4079,Medium,621.01,Silver
15678,53,1,352.7,29.391666666666666,184,5.868449096211435,3.414168448026634,5.220355825078324,0,1,Loyal,0.4996,Medium,355.68,Silver
15679,24,4,781.28,7.102545454545455,1170,6.6622127327244485,2.092178265958645,7.065613363597717,0,1,Loyal,0.0736,Low,1144.36,Gold
15680,9,3,1333.68,17.09846153846154,952,7.1964468417270915,2.8958269367842027,6.859614903654202,0,1,Loyal,0.1795,Low,1305.03,Gold
15681,25,5,1426.16,26.90867924528302,816,7.263441734527154,3.3289377245110296,6.705639094860003,0,1,Loyal,0.137,Low,1803.88,Platinum
15683,117,1,193.75,19.375,131,5.271716684750857,3.0143086591269266,4.882801922586371,1,1,Loyal,0.6478,Medium,294.42,Bronze
15687,9,9,2993.1,18.030722891566263,1310,8.004398964555403,2.9460546675317256,7.1785454837637,0,2,High-Value,0.0472,Low,2321.43,Platinum
15689,120,2,254.1,28.233333333333334,84,5.541655625147766,3.3753096107100276,4.442651256490317,1,1,Loyal,0.5482,Medium,207.44,Bronze
15690,4,2,239.76,12.618947368421052,408,5.48380058667957,2.611462012009344,6.013715156042802,0,1,Loyal,0.2688,Low,658.64,Gold
15691,252,1,136.8,68.4,72,4.925803358579558,4.239886867512759,4.290459441148391,1,0,At-Risk,0.7143,High,137.4,Bronze
15692,28,1,191.04,15.92,138,5.25770368366274,2.8284963541780774,4.9344739331306915,0,1,Loyal,0.5826,Medium,261.33,Bronze
15694,1,14,6479.4,83.06923076923077,1677,8.776537515836264,4.4316406352210915,7.425357887027151,0,2,High-Value,0.0536,Low,5622.27,Platinum
15695,267,2,409.98,18.635454545454547,212,6.018544551511725,2.977336837517792,5.3612921657094255,1,0,At-Risk,0.4606,Medium,415.89,Silver
15696,33,8,2711.11,16.137559523809525,1015,7.905482208709709,2.841272518190032,6.923628628138427,0,2,High-Value,0.0305,Low,2182.43,Platinum
15699,18,1,309.65,17.202777777777776,113,5.738666876509702,2.901574207589341,4.736198448394496,0,1,Loyal,0.6873,Medium,260.98,Bronze
15700,172,2,696.68,8.10093023255814,357,6.54776054491873,2.20837663165639,5.8805329864007,1,0,At-Risk,0.2718,Low,617.67,Silver
15701,2,4,1529.0,6.647826086956521,912,7.333023014386481,2.034421435814363,6.816735880594968,0,1,Loyal,0.1,Low,1181.7,Gold
15703,265,1,211.5,42.3,66,5.358941988364472,3.768152635008444,4.204692619390966,1,0,At-Risk,0.6055,Medium,211.26,Bronze
15704,140,4,2293.62,19.603589743589744,1028,7.738322531443156,3.0254653200116906,6.9363427358340495,1,1,Loyal,0.2272,Low,1875.67,Platinum
15705,201,1,143.1,23.85,62,4.970507503005476,3.2128577525426376,4.143134726391533,1,0,At-Risk,0.6461,Medium,140.9,Bronze
15706,64,4,1060.56,19.28290909090909,321,6.967494803332995,3.0097786147328387,5.7745515455444085,0,1,Loyal,0.1889,Low,672.48,Gold
15707,35,4,916.98,4.473073170731707,594,6.822175603890787,1.6998402814734177,6.38856140554563,0,1,Loyal,0.1289,Low,904.3,Gold
15708,41,7,3235.25,11.8507326007326,1217,8.082170531065747,2.5534008214462856,7.1049654482698426,0,2,High-Value,0.0395,Low,2314.38,Platinum
15709,284,1,133.25,22.208333333333332,121,4.899703733388974,3.1445114095793385,4.804021044733257,1,0,At-Risk,0.6375,Medium,265.43,Bronze
15712,9,5,1072.36,20.233207547169815,486,6.978549194282216,3.055566349897319,6.18826412308259,0,1,Loyal,0.1442,Low,1067.09,Gold
15713,143,2,356.7,18.773684210526316,150,5.879694646264972,2.984351973413483,5.017279836814924,1,1,Loyal,0.5396,Medium,323.24,Silver
15714,12,2,330.03000000000003,9.706764705882351,186,5.802209005711098,2.3708757572068544,5.231108616854587,0,1,Loyal,0.3083,Low,323.52,Silver
15716,146,4,1101.11,9.411196581196585,738,7.004981803243121,2.3428818213810683,6.6052979209482015,1,1,Loyal,0.2344,Low,1059.86,Gold
15717,234,1,150.3,21.47142857142857,70,5.01926462079431,3.1122446610089187,4.2626798770413155,1,0,At-Risk,0.6245,Medium,148.67,Bronze
15719,33,13,5030.07,5.402867883995703,2718,8.523387964129368,1.8567459968700528,7.908019444632471,0,2,High-Value,0.0016,Low,4628.27,Platinum
15720,24,1,598.73,4.677578125,281,6.3964795539357615,1.7365247553608505,5.641907070938114,0,1,Loyal,0.4222,Medium,363.21,Silver
15721,12,1,471.4,5.611904761904762,388,6.157826084323207,1.8888717760293856,5.963579343618446,0,1,Loyal,0.3042,Low,409.5,Silver
15722,36,5,2211.21,33.00313432835821,1023,7.701747294844882,3.526452706495464,6.931471805599453,0,2,High-Value,0.0894,Low,2049.59,Platinum
15723,365,1,190.7,5.018421052631578,73,5.255931650051599,1.7948249413023496,4.30406509320417,1,0,At-Risk,0.5869,Medium,156.47,Bronze
15724,201,2,218.25,19.84090909090909,73,5.390212631252292,3.0369178383382036,4.30406509320417,1,0,At-Risk,0.5405,Medium,154.1,Bronze
15725,15,1,415.25,12.9765625,221,6.031286041294654,2.637381819589102,5.402677381872279,0,1,Loyal,0.4381,Medium,318.38,Silver
15727,17,7,5159.06,17.139734219269105,3063,8.548703486314981,2.8981047929406856,8.027476530860483,0,2,High-Value,0.016,Low,4397.09,Platinum
15729,213,1,85.0,17.0,28,4.454347296253507,2.8903717578961645,3.367295829986474,1,0,At-Risk,0.73,High,106.47,Bronze
15730,66,3,1120.88,16.01257142857143,689,7.022761128491225,2.8339525665622416,6.536691597591305,0,1,Loyal,0.1849,Low,1059.53,Gold
15732,212,2,294.12,21.00857142857143,215,5.68738205328842,3.0914319878695062,5.375278407684165,1,0,At-Risk,0.4994,Medium,399.36,Silver
15733,283,1,162.3,16.23,62,5.095588999976419,2.8466520505398383,4.143134726391533,1,0,At-Risk,0.6594,Medium,141.57,Bronze
15734,115,2,1339.45,51.517307692307696,346,7.200760657465263,3.9611427855979255,5.849324779946859,1,1,Loyal,0.4744,Medium,943.29,Gold
15737,15,8,1188.12,16.734084507042255,597,7.080968816745364,2.87548846620203,6.393590753950631,0,1,Loyal,0.0819,Low,1267.81,Gold
15738,19,16,4812.42,27.81745664739885,2982,8.479163129156776,3.3609813371073702,8.000684784514748,0,2,High-Value,0.0016,Low,5381.89,Platinum
15739,66,1,449.12,56.14,472,6.109514213881797,4.045504396802627,6.159095388491933,0,1,Loyal,0.3772,Low,607.29,Silver
15740,49,1,154.88,17.20888888888889,152,5.049086480470509,2.901909875342451,5.030437921392435,0,1,Loyal,0.5027,Medium,271.71,Bronze
15743,16,4,775.96,9.022790697674418,214,6.655388868991024,2.304861569621203,5.3706380281276624,0,1,Loyal,0.1798,Low,556.27,Silver
15744,78,1,34.8,11.6,120,3.5779478934066544,2.533696813957432,4.795790545596741,0,1,Loyal,0.439,Medium,81.9,Bronze
15745,19,4,1094.59,17.654677419354837,421,6.999048309928502,2.9260969146101776,6.045005314036012,0,1,Loyal,0.1808,Low,898.75,Gold
15746,134,1,196.88,7.031428571428571,178,5.287660786359508,2.0833624164230726,5.187385805840755,1,0,At-Risk,0.4226,Medium,195.98,Bronze
15747,13,3,946.64,10.518222222222224,466,6.85397468329749,2.443930322371382,6.1463292576688975,0,1,Loyal,0.1756,Low,811.32,Gold
15748,40,1,144.36,7.218000000000001,50,4.979213424087916,2.106326870461218,3.9318256327243257,0,1,Loyal,0.602,Medium,129.8,Bronze
15749,235,3,44534.3,4453.43,18028,10.70403741211812,8.40165438559116,9.7997368515422,1,2,High-Value,0.283,Low,26826.5,Platinum
15750,3,8,2463.05,8.464089347079039,1783,7.809561616655318,2.2475045673626126,7.486613313139955,0,2,High-Value,0.0255,Low,2729.87,Platinum
15752,40,7,2626.6,6.485432098765432,1960,7.873826161018318,2.012958744831334,7.581209826196346,0,2,High-Value,0.0361,Low,2795.12,Platinum
15753,305,1,79.2,79.2,144,4.384523514872469,4.384523514872469,4.976733742420574,1,0,At-Risk,0.7266,High,177.98,Bronze
15754,51,3,458.57,16.3775,199,6.130291269692714,2.855176265992504,5.298317366548036,0,1,Loyal,0.3023,Low,429.84,Silver
15755,10,6,2364.25,16.7677304964539,1427,7.768639003584553,2.87738391856027,7.2640301428995295,0,2,High-Value,0.0845,Low,2247.77,Platinum
15756,61,4,528.01,2.764450261780105,241,6.271007335271311,1.32560183778354,5.488937726156687,0,1,Loyal,0.188,Low,503.39,Silver
15757,66,2,714.42,15.876,491,6.572869782822179,2.825892494262092,6.198478716492308,0,1,Loyal,0.2905,Low,680.65,Gold
15758,25,1,205.25,22.805555555555557,47,5.32908902521479,3.16991898014167,3.871201010907891,0,1,Loyal,0.6143,Medium,126.39,Bronze
15759,218,3,253.04,36.14857142857143,60,5.537491734934774,3.6149253162809543,4.110873864173311,1,0,At-Risk,0.4646,Medium,239.07,Bronze
15762,65,2,583.75,15.777027027027026,251,6.371184405464288,2.8200105117440515,5.529429087511423,0,1,Loyal,0.3345,Low,517.93,Silver
15763,32,2,1086.92,17.818360655737706,271,6.992022895300703,2.93483302386684,5.605802066295998,0,1,Loyal,0.3349,Low,585.87,Silver
15764,88,6,3279.97,18.222055555555553,2050,8.095894389365505,2.956058346603739,7.62608275807238,0,2,High-Value,0.0309,Low,3104.84,Platinum
15766,64,1,315.06,28.64181818181818,170,5.755932068980957,3.3891861407131376,5.14166355650266,0,1,Loyal,0.4584,Medium,344.48,Silver
15768,116,3,621.8299999999999,23.03074074074074,244,6.434273608356567,3.1793338749387257,5.501258210544727,1,1,Loyal,0.4343,Medium,587.96,Silver
15769,7,26,56252.72,432.7132307692308,29672,10.937627451213288,6.072383557106991,10.29799282040795,0,2,High-Value,0.0194,Low,52213.44,Platinum
15773,6,1,635.6800000000001,63.568000000000005,311,6.4562671745616536,4.167718932022071,5.7430031878094825,0,1,Loyal,0.4365,Medium,523.05,Silver
15774,69,1,270.8,10.832,87,5.605066501717044,2.470807725408499,4.477336814478207,0,1,Loyal,0.6381,Medium,140.72,Bronze
15775,245,1,104.9,14.985714285714286,68,4.662495252607361,2.771695466262566,4.23410650459726,1,0,At-Risk,0.6812,Medium,119.62,Bronze
15776,133,1,241.62,13.423333333333334,138,5.491496433342773,2.668847265568684,4.9344739331306915,1,1,Loyal,0.6424,Medium,216.71,Bronze
15777,241,4,1047.11,49.862380952380946,378,6.954743821204941,3.929123572747649,5.937536205082426,1,0,At-Risk,0.2674,Low,944.89,Gold
15780,184,3,475.28,16.38896551724138,220,6.166005916582974,2.855835839376595,5.3981627015177525,1,0,At-Risk,0.4332,Medium,459.48,Silver
15781,25,3,345.46,17.273,180,5.847767371850795,2.9054245605224573,5.198497031265826,0,1,Loyal,0.2743,Low,368.6,Silver
15782,10,3,2614.74,60.80790697674419,864,7.869302319258532,4.124031300886943,6.762729506931879,0,2,High-Value,0.2219,Low,1832.75,Platinum
15783,11,1,246.3,17.592857142857145,212,5.510602174527371,2.922777482385261,5.3612921657094255,0,1,Loyal,0.487,Medium,317.33,Silver
15785,33,5,2328.9700000000003,28.059879518072293,1612,7.753610670940375,3.369358512162183,7.385851078125209,0,2,High-Value,0.0967,Low,2493.17,Platinum
15786,46,3,4919.0,18.49248120300752,3340,8.501063809486354,2.9700288118819285,8.114025442356757,0,2,High-Value,0.1511,Low,4747.98,Platinum
15787,26,3,933.26,4.6663,534,6.839754772081388,1.7345363474122375,6.282266746896006,0,1,Loyal,0.0953,Low,806.6,Gold
15789,358,1,351.3,14.052,438,5.864483085347192,2.711510872731191,6.0844994130751715,1,0,At-Risk,0.4281,Medium,386.55,Silver
15790,10,1,218.75,6.4338235294117645,113,5.392490536565286,2.006040333284419,4.736198448394496,0,1,Loyal,0.6314,Medium,184.61,Bronze
15791,44,2,1612.69,21.502533333333336,731,7.386278760989393,3.113627895464897,6.595780513961311,0,1,Loyal,0.4964,Medium,1208.88,Gold
15793,15,3,965.61,80.4675,553,6.873795104898541,4.400204167709583,6.317164686747284,0,1,Loyal,0.2891,Low,1054.87,Gold
15795,150,1,610.01,14.524047619047618,581,6.415113325649775,2.7423902809489804,6.366470447731438,1,1,Loyal,0.3731,Low,678.35,Gold
15796,1,8,2708.61,20.519772727272727,860,7.904559992078387,3.068972174237478,6.7580945044277305,0,2,High-Value,0.0359,Low,2188.11,Platinum
15797,113,4,2207.4,275.925,873,7.70002355040989,5.623746711402997,6.773080375655535,1,1,Loyal,0.2592,Low,1642.51,Platinum
15799,76,3,884.14,9.021836734693878,955,6.785745824587275,2.304766385713746,6.862757913051401,0,1,Loyal,0.1425,Low,1119.69,Gold
15800,107,2,696.89,5.956324786324786,332,6.548061497220062,1.939651286938074,5.808142489980444,1,1,Loyal,0.2732,Low,507.61,Silver
15801,46,3,1063.95,16.62421875,570,6.97068312868461,2.869274021474761,6.3473892096560105,0,1,Loyal,0.2457,Low,955.01,Gold
15802,143,1,451.42,451.42,1,6.11461095192969,6.11461095192969,0.6931471805599453,1,1,Loyal,0.6537,Medium,469.94,Silver
15803,51,1,415.8200000000001,51.977500000000006,290,6.032654473932845,3.969867295112584,5.673323267171493,0,1,Loyal,0.452,Medium,503.24,Silver
15804,1,13,4206.39,16.05492366412214,2565,8.344597781932357,2.8364389399955754,7.850103545175582,0,2,High-Value,0.0025,Low,4534.19,Platinum
15805,23,17,5488.18,18.355117056856187,3367,8.61053416087066,2.962956831898494,8.122074375362217,0,2,High-Value,0.0062,Low,5647.96,Platinum
15806,46,3,784.58,25.309032258064516,602,6.666422298467717,3.269912312090065,6.401917196727186,0,1,Loyal,0.2843,Low,970.78,Gold
15807,50,3,903.9,18.83125,430,6.807824440357088,2.9872589763493687,6.066108090103747,0,1,Loyal,0.2534,Low,803.46,Gold
15808,306,4,3651.27,18.72446153846154,1305,8.20310417107402,2.9818595679289888,7.174724309836376,1,0,At-Risk,0.2756,Low,2493.7,Platinum
15809,36,5,515.77,14.736285714285714,301,6.247597901247849,2.75596923765081,5.71042701737487,0,1,Loyal,0.2255,Low,642.48,Silver
15810,79,4,1391.98,15.640224719101123,861,7.239200616174941,2.811822940055547,6.759255270663693,0,1,Loyal,0.1433,Low,1329.76,Gold
15811,22,6,2218.62,16.681353383458646,1071,7.705091289043697,2.8725106031179433,6.977281341630747,0,2,High-Value,0.09,Low,1930.13,Platinum
15812,107,5,1801.14,43.930243902439024,922,7.496730126604398,3.8051111515658658,6.827629234502852,1,1,Loyal,0.1277,Low,1994.63,Platinum
15813,208,2,1303.91,32.59775,603,7.173889351861321,3.514459100441236,6.403574197934815,1,0,At-Risk,0.4249,Medium,936.92,Gold
15814,17,4,1945.33,27.018472222222226,1271,7.573700826991937,3.3328640148763844,7.148345743900068,0,1,Loyal,0.1298,Low,2018.29,Platinum
15815,64,5,2100.6,42.86938775510204,1856,7.65045423837133,3.781216759190655,7.526717561352706,0,1,Loyal,0.0512,Low,2626.22,Platinum
15819,49,4,1905.45,15.491463414634149,1357,7.552998152884997,2.802842878215061,7.213768308118642,0,1,Loyal,0.0946,Low,1774.68,Platinum
15820,320,1,206.98,12.175294117647056,128,5.337441921232086,2.5783434180983313,4.859812404361672,1,0,At-Risk,0.6571,Medium,198.99,Bronze
15821,44,2,570.96,9.209032258064516,202,6.349069058864647,2.323272843949201,5.313205979041787,0,1,Loyal,0.3144,Low,375.33,Silver
15822,3,2,885.47,26.83242424242424,375,6.787247283994098,3.3262016807064576,5.929589143389895,0,1,Loyal,0.4242,Medium,818.75,Gold
15823,372,1,15.0,15.0,1,2.772588722239781,2.772588722239781,0.6931471805599453,1,0,At-Risk,0.8008,High,16.46,Bronze
15825,172,1,532.94,26.647,220,6.2802834730968256,3.3195172229860503,5.3981627015177525,1,0,At-Risk,0.6116,Medium,406.71,Silver
15826,56,3,1654.31,24.32808823529412,963,7.411743581448863,3.231913986838136,6.871091294610546,0,1,Loyal,0.2347,Low,1356.06,Gold
15827,73,14,1836.09,15.966,882,7.515938076938256,2.831211341385543,6.78332520060396,0,2,High-Value,0.056,Low,1848.93,Platinum
15829,99,2,636.14,12.473333333333333,996,6.456989411643809,2.6007124233073653,6.904750769961838,1,1,Loyal,0.4487,Medium,680.95,Gold
15830,38,1,576.0,14.76923076923077,415,6.3578422665081,2.7580606216768717,6.030685260261263,0,1,Loyal,0.3799,Low,496.38,Silver
15831,58,3,794.64,12.04,1092,6.67914682223686,2.5680215564985067,6.996681488176539,0,1,Loyal,0.1266,Low,1211.14,Gold
15832,254,1,836.79,15.49611111111111,465,6.7307674724187825,2.8031246628915363,6.144185634125646,1,0,At-Risk,0.364,Low,598.54,Silver
15834,70,4,2225.15,8.271933085501859,961,7.708028915009937,2.2269918891759755,6.8690144506657065,0,1,Loyal,0.1454,Low,1498.34,Gold
15835,44,4,954.09,19.0818,439,6.861805576878038,2.999813932240238,6.0867747269123065,0,1,Loyal,0.1851,Low,907.33,Gold
15836,50,1,137.37,13.737,26,4.929931256681293,2.690361338231126,3.295836866004329,0,1,Loyal,0.6599,Medium,100.46,Bronze
15837,65,1,391.98,16.3325,189,5.97375871998905,2.8525833518345083,5.247024072160486,0,1,Loyal,0.4754,Medium,362.6,Silver
15838,11,19,33643.08,201.45556886227547,18368,10.423592390918046,5.310520449446234,9.818419740146064,0,2,High-Value,0.0187,Low,27555.46,Platinum
15839,33,3,1048.49,16.911129032258064,675,6.9560596108684605,2.8854222532961216,6.516193076042964,0,1,Loyal,0.2083,Low,1113.3,Gold
15840,59,2,355.56,13.168888888888889,396,5.876502528638301,2.6510486377056854,5.983936280687191,0,1,Loyal,0.2675,Low,509.65,Silver
15841,73,4,1224.06,26.04382978723404,942,7.110745101371203,3.2974588752888656,6.849066282633458,0,1,Loyal,0.1598,Low,1447.26,Gold
15843,304,1,118.95000000000002,14.868750000000002,27,4.787074989285704,2.7643517664708517,3.332204510175204,1,0,At-Risk,0.7582,High,105.84,Bronze
15844,46,1,130.73999999999998,11.885454545454545,134,4.880830283212546,2.556099120583739,4.90527477843843,0,1,Loyal,0.5712,Medium,159.87,Bronze
15845,18,8,3711.77,26.896884057971015,1926,8.219533507739182,3.3285150000803645,7.563719668414366,0,2,High-Value,0.0441,Low,3198.82,Platinum
15847,38,2,389.27,17.694090909090907,449,5.966838807281578,2.9282074797576025,6.1092475827643655,0,1,Loyal,0.3271,Low,642.19,Silver
15850,19,2,234.88,2.525591397849462,298,5.463323201132304,1.2600481946315738,5.700443573390687,0,1,Loyal,0.2172,Low,324.65,Silver
15852,187,2,160.71,7.305000000000001,48,5.085804607589853,2.116857743065258,3.8918202981106265,1,0,At-Risk,0.6974,Medium,136.13,Bronze
15853,52,1,110.8,3.693333333333334,135,4.716711560720999,1.5461430620617866,4.912654885736052,0,1,Loyal,0.2504,Low,191.39,Bronze
15854,4,12,2969.12,21.51536231884058,926,7.996357635020928,3.1141978459554154,6.831953565565855,0,2,High-Value,0.0356,Low,2552.78,Platinum
15855,137,5,712.24,8.903,470,6.569817969665846,2.2928377415391656,6.154858094016418,1,1,Loyal,0.3617,Low,830.48,Gold
15856,4,27,16143.64,25.706433121019103,10866,9.689343385018718,3.2849044772467546,9.293485953062852,0,2,High-Value,0.0009,Low,14192.72,Platinum
15857,19,1,297.0,21.214285714285715,308,5.697093486505405,3.1007355825639755,5.733341276897746,0,1,Loyal,0.4561,Medium,508.19,Silver
15858,16,5,1427.57,7.59345744680851,1163,7.264429222920369,2.1510011517341923,7.059617628291383,0,1,Loyal,0.0588,Low,1628.37,Platinum
15860,41,8,965.16,6.943597122302158,437,6.87332945196712,2.0723662107416,6.082218910376446,0,1,Loyal,0.099,Low,984.16,Gold
15861,12,8,3146.92,5.82762962962963,2528,8.054497196253768,1.920977560583086,7.835579246669965,0,2,High-Value,0.0191,Low,3328.42,Platinum
15862,8,4,832.88,5.665850340136054,585,6.726089507114236,1.8969975284088012,6.373319789577012,0,1,Loyal,0.0798,Low,863.96,Gold
15863,26,2,68.84,3.824444444444445,19,4.246206911531347,1.5736955871139264,2.995732273553991,0,1,Loyal,0.2769,Low,56.51,Bronze
15864,22,6,1936.32,96.816,1192,7.569060853685924,4.583088162841889,7.084226422097916,0,2,High-Value,0.1132,Low,2050.13,Platinum
15865,41,3,895.13,22.37825,368,6.798085491736212,3.1518061029430977,5.910796644040527,0,1,Loyal,0.2517,Low,814.26,Gold
15866,101,1,211.89,4.927674418604651,124,5.3607756003876466,1.7796319638479403,4.8283137373023015,1,1,Loyal,0.647,Medium,195.53,Bronze
15867,5,15,3810.14,8.300958605664487,2052,8.24568363596401,2.2301174707251588,7.627057417018934,0,2,High-Value,0.0105,Low,3769.45,Platinum
15869,277,2,149.64,9.976,175,5.014892884348897,2.395711070983529,5.170483995038151,1,0,At-Risk,0.4691,Medium,298.9,Bronze
15870,33,1,351.44,4.749189189189189,333,5.864880394998529,1.74905883429054,5.811140992976701,0,1,Loyal,0.3118,Low,380.15,Silver
15872,15,2,316.25,2.928240740740741,187,5.759690106594497,1.368191676990116,5.236441962829949,0,1,Loyal,0.2274,Low,309.81,Silver
15874,64,7,4405.88,36.71566666666667,2534,8.390922235063499,3.630075569582264,7.837948916025283,0,2,High-Value,0.0136,Low,3789.91,Platinum
15877,2,2,490.33,3.891507936507936,368,6.197115999797643,1.5875006274240857,5.910796644040527,0,1,Loyal,0.2399,Low,557.73,Silver
15880,369,1,329.03000000000003,3.4273958333333336,202,5.799183559419454,1.4878115632006426,5.313205979041787,1,0,At-Risk,0.5116,Medium,250.84,Bronze
15881,312,5,501.39,17.289310344827587,260,6.219376710497294,2.906316755012121,5.564520407322694,1,0,At-Risk,0.4217,Medium,565.62,Silver
15882,199,4,516.36,22.450434782608696,276,6.248738957138337,3.154889035556601,5.6240175061873385,1,0,At-Risk,0.5512,Medium,617.11,Silver
15883,2,2,396.48,8.091428571428573,223,5.9851446183631625,2.2073320544142727,5.41164605185504,0,1,Loyal,0.2901,Low,363.75,Silver
15885,93,3,379.35,21.075000000000003,111,5.9410918814433105,3.094445746490024,4.718498871295094,1,1,Loyal,0.5265,Medium,344.76,Silver
15886,60,1,181.09,15.090833333333334,147,5.204501070343752,2.778249751666447,4.997212273764115,0,1,Loyal,0.5246,Medium,225.27,Bronze
15888,81,1,168.31,14.025833333333331,76,5.131731354140141,2.7097709420002767,4.343805421853684,0,1,Loyal,0.6386,Medium,135.65,Bronze
15889,157,2,420.07,4.942,206,6.042799090644775,1.782045777040416,5.332718793265369,1,0,At-Risk,0.4505,Medium,353.0,Silver
15891,227,1,511.68,8.528,418,6.239651868861623,2.2542348320529992,6.037870919922137,1,0,At-Risk,0.3835,Low,435.6,Silver
15894,253,2,258.25,6.97972972972973,164,5.557792847109637,2.076904542433247,5.10594547390058,1,0,At-Risk,0.3381,Low,301.02,Bronze
15895,150,1,179.17,16.288181818181815,94,5.1939008496276085,2.850023136165814,4.553876891600541,1,0,At-Risk,0.6662,Medium,209.94,Bronze
15897,194,2,208.59,9.481363636363636,223,5.345153241385068,2.3495987884019165,5.41164605185504,1,0,At-Risk,0.3706,Low,317.32,Silver
15898,1,5,1383.83,16.474166666666665,567,7.233332667405506,2.8607235998106537,6.342121418721152,0,1,Loyal,0.1581,Low,1208.0,Gold
15899,369,1,56.25,14.0625,39,4.047427642434349,2.7122082112508736,3.688879454113936,1,0,At-Risk,0.8338,High,89.71,Bronze
15900,24,1,337.28,7.176170212765957,216,5.8238739549140215,2.101223851831479,5.37989735354046,0,1,Loyal,0.3791,Low,342.9,Silver
15901,17,3,351.73,3.168738738738739,379,5.86570289174782,1.4276135293261214,5.940171252720432,0,1,Loyal,0.3447,Low,467.22,Silver
15903,10,7,5126.76,69.28054054054054,2410,8.54242419563319,4.25249495453207,7.787796878181171,0,2,High-Value,0.0354,Low,4079.97,Platinum
15904,8,1,164.68,5.489333333333334,84,5.110058217087329,1.8701598033030984,4.442651256490317,0,1,Loyal,0.4659,Medium,152.41,Bronze
15906,20,7,1567.69,10.451266666666667,544,7.357996155136706,2.4381003497914064,6.300785794663244,0,2,High-Value,0.0653,Low,1395.62,Gold
15907,4,3,882.72,3.905840707964602,478,6.784140270382827,1.5904264764882612,6.171700597410915,0,1,Loyal,0.0871,Low,751.51,Gold
15909,174,1,191.94,27.42,98,5.262379259742407,3.347093122668954,4.59511985013459,1,0,At-Risk,0.6629,Medium,200.67,Bronze
15910,1,8,1228.88,4.6198496240601505,1013,7.114671882631472,1.7263049062629463,6.921658184151129,0,1,Loyal,0.0325,Low,1436.01,Gold
15912,178,2,264.62,13.927368421052632,185,5.582066715972105,2.7031963348667594,5.225746673713202,1,0,At-Risk,0.3816,Low,259.3,Bronze
15916,16,8,1502.86,9.95271523178808,752,7.315790415070715,2.3935873918972708,6.6240652277998935,0,2,High-Value,0.0438,Low,1459.31,Gold
15917,248,1,123.1,10.258333333333333,42,4.821087692210561,2.421108595178153,3.7612001156935624,1,0,At-Risk,0.7523,High,102.24,Bronze
15918,191,2,334.23,8.35575,153,5.814816863409831,2.235991127544062,5.0369526024136295,1,0,At-Risk,0.5516,Medium,311.64,Silver
15919,20,2,525.69,4.308934426229508,385,6.266612140168987,1.6693911420898635,5.955837369464831,0,1,Loyal,0.2555,Low,534.47,Silver
15920,154,4,167.5,2.7916666666666665,99,5.126935749792416,1.3328056761689044,4.605170185988092,1,0,At-Risk,0.6747,Medium,204.79,Bronze
15921,173,1,323.03000000000003,13.459583333333336,162,5.780836104098492,2.671357401193279,5.093750200806762,1,0,At-Risk,0.4891,Medium,236.43,Bronze
